gene_symbol,0
APOL5,0.0028472446871662758
C1QTNF9B,0.002743988699013755
LOC105371095,0.0027405365685079295
PPP1R2B,0.0027394686402121464
APOB,0.00266620924787066
DEFB1,0.0026653586459272397
ZSCAN10,0.0026571080543406162
LOC101060022,0.0026453095115398177
H2AFB1,0.0026332667419074335
CHRNG,0.0026274509217006823
FOXD4L6,0.002623300644541904
FOXD4L3,0.002621648119466724
GAGE12B,0.002619083017155691
PRR9,0.002543075069645998
CCDC70,0.0025244635303885116
BCL2L14,0.00251401165123783
GCSAML,0.0025053105192670237
HIST1H3F,0.002477820701760757
GRK7,0.0024696305619345636
ACOT6,0.002462137383455157
WDR93,0.0024613626876824187
CCDC148,0.0024561641726048382
HIST1H2AG,0.0024454100924051385
SLC38A8,0.0024412825392301357
CTAGE9,0.0024135674424310945
PPIAL4G,0.002412653531541703
FAM47C,0.002405084064700725
SULT1E1,0.002401045453720661
C6orf58,0.002368577777915165
PLCZ1,0.002336649558606898
SPATA25,0.002332420111968904
RMDN2,0.002307342798180864
OVOL3,0.002279809509811559
SMCO2,0.0022659215815855386
ZNF460,0.0022580302352969935
ADH6,0.0022580076802061824
HIST1H2AD,0.00224267393598705
EXD1,0.002238082450539952
UCP1,0.002237774590552317
GBP7,0.0022327368375922112
SETMAR,0.002228548902436513
UBE2J2,0.002224602558009167
FLCN,0.0022229849063955375
TOR3A,0.002217084594622016
RAD51D,0.0022153224672660106
ZNRF4,0.0022046332107187
GRK1,0.0022046332107187
TAS2R9,0.0022046332107186995
LOC112268068,0.0022046332107186995
CLEC4M,0.0022046332107186995
APOA5,0.002204633210718699
CDH7,0.0022022328234380154
TFAP2B,0.00220132178818349
LOC107986800,0.002197445075198836
TYMSOS,0.0021967203991571068
DHX34,0.0021956415118073495
CSNK2A3,0.002188568508800734
C13orf46,0.002187100165320333
WISP3,0.002186114960380175
LOC100505841,0.002185405367344826
CLPS,0.0021820633787674906
CDK5RAP1,0.0021817440918218737
FBXO47,0.0021783081774401193
C12orf66,0.002177295549430144
SLC13A4,0.002175311805055541
ACRV1,0.002175078842371011
NT5C1B-RDH14,0.0021721408099101922
SLC5A12,0.0021694768765466647
LOC107986908,0.002169192100672439
AMELX,0.002164415168296503
WDR74,0.002160230675055491
POU4F3,0.0021556363183800205
QRFP,0.0021552225278279164
PGPEP1,0.002153080422656687
SERPIND1,0.002141358319025991
C11orf94,0.0021399723702509306
FGF21,0.0021376442134478485
OR2AE1,0.002131321664844056
DND1,0.002125999084390222
C16orf90,0.002124393453012032
RSPO3,0.002123093171639801
ZFX,0.0021217928449364805
POLR1C,0.002120607176807097
ZC2HC1B,0.0021177181763004046
HIST2H3A,0.0021159438827999663
HIST2H3C,0.0021159438827999663
TSEN2,0.0021156104451357954
C4orf36,0.0021140853439270964
107986729,0.002112126274701014
KLRG2,0.0021106648610292426
KLHL12,0.0021032137524778713
SRPRB,0.0021024892102796894
LDAH,0.002101715002703176
LOC101927509,0.0020999588171841227
MORC1,0.002096029340378108
NEPRO,0.0020910567848136303
KLK1,0.002090048804347926
NDST3,0.0020899199500285224
PCBD2,0.002084565959119883
PGBD2,0.0020817885032102875
PPY,0.0020808440138062405
SMIM35,0.0020784362714352006
GHSR,0.002078300570635676
CD3EAP,0.0020758122794627587
IQCD,0.002074839424043953
PLEKHF1,0.002074231749537179
MIS12,0.0020708301049864055
FOXN1,0.002067855696710252
SF1,0.002066804987922528
RNF103-CHMP3,0.0020659715299427357
SLC10A5,0.0020651125452751736
TFAP4,0.002057557314603745
RPUSD2,0.0020570404541099567
UGT2B11,0.0020519401954192484
BEST2,0.0020483866495299144
ASDURF,0.0020480681484701824
CBR3,0.0020473607933316003
SIK1B,0.0020466647042426235
PRRG4,0.0020453774515761694
MRM1,0.002045328122635791
CASZ1,0.0020415160750661783
THAP7,0.002033138506507085
TRIM65,0.002032997496585808
RAD51B,0.0020294100038458743
KRTAP1-5,0.002025241959036848
OGG1,0.002023394551099422
FAM186B,0.0020222272782096447
CCDC196,0.002020420375779408
TADA2A,0.0020201180304902926
GCSAM,0.0020171555729736174
THAP1,0.0020156392985289863
PGBD3,0.0020153241525113423
TEDC1,0.0020126965173987276
TSGA10IP,0.0020123989524289676
FAM217A,0.002010664788247014
RBM41,0.0020097031857158497
LOC101060024,0.0020024823677317807
ADAT2,0.0020020082040925406
TTC27,0.0020006395005950552
KBTBD4,0.0019990751139000464
POLR3E,0.001997866368528021
SMKR1,0.001997123473731322
RNASE4,0.001993529821028483
GPR156,0.0019930531314621826
NR2C2AP,0.0019918112484355933
EWSR1,0.00198996100626208
TMEM138,0.00198871664073103
SPRYD7,0.001987786675970547
SSBP2,0.001984682361580303
LOC107985734,0.001981839483780397
EVA1C,0.001981638687114169
HOXA2,0.0019815675176951485
TAS2R20,0.0019788313199951054
PLEKHJ1,0.0019787719653423983
ZNF746,0.001977490852283498
LRRC31,0.001976986294280255
HIST1H2AJ,0.0019766258530524443
NUBPL,0.0019736594818809076
METTL13,0.0019706487625472434
ZFAND2B,0.001970121107893969
LEF1,0.0019682010220398163
FAM71F2,0.0019660059637600816
WRAP53,0.001962503570987483
107986801,0.001960599144687708
OPN1SW,0.001959722982611519
112268409,0.0019593885858835126
STEAP1B,0.0019578327362950267
IFNA13,0.0019568812594389666
C6orf15,0.0019568812594389666
CALML3,0.0019568812594389666
PAPOLB,0.0019568812594389666
LOC105378193,0.001956881259438966
USP17L15,0.001956881259438966
CCT8L2,0.001956881259438966
TRIM11,0.001956065406971077
VGF,0.001955197655496974
